"n","method","p","l","int_effect","mode","strategy","beta","d"
100,"polynomial",1,0.5,0,"AIC","avg","min",1
100,"rbf",1,0.5,0,"AIC","avg","min",1
100,"polynomial",2,1,0,"AIC","avg","min",1
100,"rbf",2,1,0,"AIC","avg","min",1
100,"polynomial",3,1.5,0,"AIC","avg","min",1
100,"rbf",3,1.5,0,"AIC","avg","min",1
100,"polynomial",1,0.5,0.05,"AIC","avg","min",1
100,"rbf",1,0.5,0.05,"AIC","avg","min",1
100,"polynomial",2,1,0.05,"AIC","avg","min",1
100,"rbf",2,1,0.05,"AIC","avg","min",1
100,"polynomial",3,1.5,0.05,"AIC","avg","min",1
100,"rbf",3,1.5,0.05,"AIC","avg","min",1
100,"polynomial",1,0.5,0.1,"AIC","avg","min",1
100,"rbf",1,0.5,0.1,"AIC","avg","min",1
100,"polynomial",2,1,0.1,"AIC","avg","min",1
100,"rbf",2,1,0.1,"AIC","avg","min",1
100,"polynomial",3,1.5,0.1,"AIC","avg","min",1
100,"rbf",3,1.5,0.1,"AIC","avg","min",1
100,"polynomial",1,0.5,0.15,"AIC","avg","min",1
100,"rbf",1,0.5,0.15,"AIC","avg","min",1
100,"polynomial",2,1,0.15,"AIC","avg","min",1
100,"rbf",2,1,0.15,"AIC","avg","min",1
100,"polynomial",3,1.5,0.15,"AIC","avg","min",1
100,"rbf",3,1.5,0.15,"AIC","avg","min",1
100,"polynomial",1,0.5,0.2,"AIC","avg","min",1
100,"rbf",1,0.5,0.2,"AIC","avg","min",1
100,"polynomial",2,1,0.2,"AIC","avg","min",1
100,"rbf",2,1,0.2,"AIC","avg","min",1
100,"polynomial",3,1.5,0.2,"AIC","avg","min",1
100,"rbf",3,1.5,0.2,"AIC","avg","min",1
100,"polynomial",1,0.5,0.25,"AIC","avg","min",1
100,"rbf",1,0.5,0.25,"AIC","avg","min",1
100,"polynomial",2,1,0.25,"AIC","avg","min",1
100,"rbf",2,1,0.25,"AIC","avg","min",1
100,"polynomial",3,1.5,0.25,"AIC","avg","min",1
100,"rbf",3,1.5,0.25,"AIC","avg","min",1
100,"polynomial",1,0.5,0.3,"AIC","avg","min",1
100,"rbf",1,0.5,0.3,"AIC","avg","min",1
100,"polynomial",2,1,0.3,"AIC","avg","min",1
100,"rbf",2,1,0.3,"AIC","avg","min",1
100,"polynomial",3,1.5,0.3,"AIC","avg","min",1
100,"rbf",3,1.5,0.3,"AIC","avg","min",1
100,"polynomial",1,0.5,0.4,"AIC","avg","min",1
100,"rbf",1,0.5,0.4,"AIC","avg","min",1
100,"polynomial",2,1,0.4,"AIC","avg","min",1
100,"rbf",2,1,0.4,"AIC","avg","min",1
100,"polynomial",3,1.5,0.4,"AIC","avg","min",1
100,"rbf",3,1.5,0.4,"AIC","avg","min",1
100,"polynomial",1,0.5,0.5,"AIC","avg","min",1
100,"rbf",1,0.5,0.5,"AIC","avg","min",1
100,"polynomial",2,1,0.5,"AIC","avg","min",1
100,"rbf",2,1,0.5,"AIC","avg","min",1
100,"polynomial",3,1.5,0.5,"AIC","avg","min",1
100,"rbf",3,1.5,0.5,"AIC","avg","min",1
100,"polynomial",1,0.5,0,"BIC","avg","min",1
100,"rbf",1,0.5,0,"BIC","avg","min",1
100,"polynomial",2,1,0,"BIC","avg","min",1
100,"rbf",2,1,0,"BIC","avg","min",1
100,"polynomial",3,1.5,0,"BIC","avg","min",1
100,"rbf",3,1.5,0,"BIC","avg","min",1
100,"polynomial",1,0.5,0.05,"BIC","avg","min",1
100,"rbf",1,0.5,0.05,"BIC","avg","min",1
100,"polynomial",2,1,0.05,"BIC","avg","min",1
100,"rbf",2,1,0.05,"BIC","avg","min",1
100,"polynomial",3,1.5,0.05,"BIC","avg","min",1
100,"rbf",3,1.5,0.05,"BIC","avg","min",1
100,"polynomial",1,0.5,0.1,"BIC","avg","min",1
100,"rbf",1,0.5,0.1,"BIC","avg","min",1
100,"polynomial",2,1,0.1,"BIC","avg","min",1
100,"rbf",2,1,0.1,"BIC","avg","min",1
100,"polynomial",3,1.5,0.1,"BIC","avg","min",1
100,"rbf",3,1.5,0.1,"BIC","avg","min",1
100,"polynomial",1,0.5,0.15,"BIC","avg","min",1
100,"rbf",1,0.5,0.15,"BIC","avg","min",1
100,"polynomial",2,1,0.15,"BIC","avg","min",1
100,"rbf",2,1,0.15,"BIC","avg","min",1
100,"polynomial",3,1.5,0.15,"BIC","avg","min",1
100,"rbf",3,1.5,0.15,"BIC","avg","min",1
100,"polynomial",1,0.5,0.2,"BIC","avg","min",1
100,"rbf",1,0.5,0.2,"BIC","avg","min",1
100,"polynomial",2,1,0.2,"BIC","avg","min",1
100,"rbf",2,1,0.2,"BIC","avg","min",1
100,"polynomial",3,1.5,0.2,"BIC","avg","min",1
100,"rbf",3,1.5,0.2,"BIC","avg","min",1
100,"polynomial",1,0.5,0.25,"BIC","avg","min",1
100,"rbf",1,0.5,0.25,"BIC","avg","min",1
100,"polynomial",2,1,0.25,"BIC","avg","min",1
100,"rbf",2,1,0.25,"BIC","avg","min",1
100,"polynomial",3,1.5,0.25,"BIC","avg","min",1
100,"rbf",3,1.5,0.25,"BIC","avg","min",1
100,"polynomial",1,0.5,0.3,"BIC","avg","min",1
100,"rbf",1,0.5,0.3,"BIC","avg","min",1
100,"polynomial",2,1,0.3,"BIC","avg","min",1
100,"rbf",2,1,0.3,"BIC","avg","min",1
100,"polynomial",3,1.5,0.3,"BIC","avg","min",1
100,"rbf",3,1.5,0.3,"BIC","avg","min",1
100,"polynomial",1,0.5,0.4,"BIC","avg","min",1
100,"rbf",1,0.5,0.4,"BIC","avg","min",1
100,"polynomial",2,1,0.4,"BIC","avg","min",1
100,"rbf",2,1,0.4,"BIC","avg","min",1
100,"polynomial",3,1.5,0.4,"BIC","avg","min",1
100,"rbf",3,1.5,0.4,"BIC","avg","min",1
100,"polynomial",1,0.5,0.5,"BIC","avg","min",1
100,"rbf",1,0.5,0.5,"BIC","avg","min",1
100,"polynomial",2,1,0.5,"BIC","avg","min",1
100,"rbf",2,1,0.5,"BIC","avg","min",1
100,"polynomial",3,1.5,0.5,"BIC","avg","min",1
100,"rbf",3,1.5,0.5,"BIC","avg","min",1
100,"polynomial",1,0.5,0,"GCV","avg","min",1
100,"rbf",1,0.5,0,"GCV","avg","min",1
100,"polynomial",2,1,0,"GCV","avg","min",1
100,"rbf",2,1,0,"GCV","avg","min",1
100,"polynomial",3,1.5,0,"GCV","avg","min",1
100,"rbf",3,1.5,0,"GCV","avg","min",1
100,"polynomial",1,0.5,0.05,"GCV","avg","min",1
100,"rbf",1,0.5,0.05,"GCV","avg","min",1
100,"polynomial",2,1,0.05,"GCV","avg","min",1
100,"rbf",2,1,0.05,"GCV","avg","min",1
100,"polynomial",3,1.5,0.05,"GCV","avg","min",1
100,"rbf",3,1.5,0.05,"GCV","avg","min",1
100,"polynomial",1,0.5,0.1,"GCV","avg","min",1
100,"rbf",1,0.5,0.1,"GCV","avg","min",1
100,"polynomial",2,1,0.1,"GCV","avg","min",1
100,"rbf",2,1,0.1,"GCV","avg","min",1
100,"polynomial",3,1.5,0.1,"GCV","avg","min",1
100,"rbf",3,1.5,0.1,"GCV","avg","min",1
100,"polynomial",1,0.5,0.15,"GCV","avg","min",1
100,"rbf",1,0.5,0.15,"GCV","avg","min",1
100,"polynomial",2,1,0.15,"GCV","avg","min",1
100,"rbf",2,1,0.15,"GCV","avg","min",1
100,"polynomial",3,1.5,0.15,"GCV","avg","min",1
100,"rbf",3,1.5,0.15,"GCV","avg","min",1
100,"polynomial",1,0.5,0.2,"GCV","avg","min",1
100,"rbf",1,0.5,0.2,"GCV","avg","min",1
100,"polynomial",2,1,0.2,"GCV","avg","min",1
100,"rbf",2,1,0.2,"GCV","avg","min",1
100,"polynomial",3,1.5,0.2,"GCV","avg","min",1
100,"rbf",3,1.5,0.2,"GCV","avg","min",1
100,"polynomial",1,0.5,0.25,"GCV","avg","min",1
100,"rbf",1,0.5,0.25,"GCV","avg","min",1
100,"polynomial",2,1,0.25,"GCV","avg","min",1
100,"rbf",2,1,0.25,"GCV","avg","min",1
100,"polynomial",3,1.5,0.25,"GCV","avg","min",1
100,"rbf",3,1.5,0.25,"GCV","avg","min",1
100,"polynomial",1,0.5,0.3,"GCV","avg","min",1
100,"rbf",1,0.5,0.3,"GCV","avg","min",1
100,"polynomial",2,1,0.3,"GCV","avg","min",1
100,"rbf",2,1,0.3,"GCV","avg","min",1
100,"polynomial",3,1.5,0.3,"GCV","avg","min",1
100,"rbf",3,1.5,0.3,"GCV","avg","min",1
100,"polynomial",1,0.5,0.4,"GCV","avg","min",1
100,"rbf",1,0.5,0.4,"GCV","avg","min",1
100,"polynomial",2,1,0.4,"GCV","avg","min",1
100,"rbf",2,1,0.4,"GCV","avg","min",1
100,"polynomial",3,1.5,0.4,"GCV","avg","min",1
100,"rbf",3,1.5,0.4,"GCV","avg","min",1
100,"polynomial",1,0.5,0.5,"GCV","avg","min",1
100,"rbf",1,0.5,0.5,"GCV","avg","min",1
100,"polynomial",2,1,0.5,"GCV","avg","min",1
100,"rbf",2,1,0.5,"GCV","avg","min",1
100,"polynomial",3,1.5,0.5,"GCV","avg","min",1
100,"rbf",3,1.5,0.5,"GCV","avg","min",1
100,"polynomial",1,0.5,0,"AICc","avg","min",1
100,"rbf",1,0.5,0,"AICc","avg","min",1
100,"polynomial",2,1,0,"AICc","avg","min",1
100,"rbf",2,1,0,"AICc","avg","min",1
100,"polynomial",3,1.5,0,"AICc","avg","min",1
100,"rbf",3,1.5,0,"AICc","avg","min",1
100,"polynomial",1,0.5,0.05,"AICc","avg","min",1
100,"rbf",1,0.5,0.05,"AICc","avg","min",1
100,"polynomial",2,1,0.05,"AICc","avg","min",1
100,"rbf",2,1,0.05,"AICc","avg","min",1
100,"polynomial",3,1.5,0.05,"AICc","avg","min",1
100,"rbf",3,1.5,0.05,"AICc","avg","min",1
100,"polynomial",1,0.5,0.1,"AICc","avg","min",1
100,"rbf",1,0.5,0.1,"AICc","avg","min",1
100,"polynomial",2,1,0.1,"AICc","avg","min",1
100,"rbf",2,1,0.1,"AICc","avg","min",1
100,"polynomial",3,1.5,0.1,"AICc","avg","min",1
100,"rbf",3,1.5,0.1,"AICc","avg","min",1
100,"polynomial",1,0.5,0.15,"AICc","avg","min",1
100,"rbf",1,0.5,0.15,"AICc","avg","min",1
100,"polynomial",2,1,0.15,"AICc","avg","min",1
100,"rbf",2,1,0.15,"AICc","avg","min",1
100,"polynomial",3,1.5,0.15,"AICc","avg","min",1
100,"rbf",3,1.5,0.15,"AICc","avg","min",1
100,"polynomial",1,0.5,0.2,"AICc","avg","min",1
100,"rbf",1,0.5,0.2,"AICc","avg","min",1
100,"polynomial",2,1,0.2,"AICc","avg","min",1
100,"rbf",2,1,0.2,"AICc","avg","min",1
100,"polynomial",3,1.5,0.2,"AICc","avg","min",1
100,"rbf",3,1.5,0.2,"AICc","avg","min",1
100,"polynomial",1,0.5,0.25,"AICc","avg","min",1
100,"rbf",1,0.5,0.25,"AICc","avg","min",1
100,"polynomial",2,1,0.25,"AICc","avg","min",1
100,"rbf",2,1,0.25,"AICc","avg","min",1
100,"polynomial",3,1.5,0.25,"AICc","avg","min",1
100,"rbf",3,1.5,0.25,"AICc","avg","min",1
100,"polynomial",1,0.5,0.3,"AICc","avg","min",1
100,"rbf",1,0.5,0.3,"AICc","avg","min",1
100,"polynomial",2,1,0.3,"AICc","avg","min",1
100,"rbf",2,1,0.3,"AICc","avg","min",1
100,"polynomial",3,1.5,0.3,"AICc","avg","min",1
100,"rbf",3,1.5,0.3,"AICc","avg","min",1
100,"polynomial",1,0.5,0.4,"AICc","avg","min",1
100,"rbf",1,0.5,0.4,"AICc","avg","min",1
100,"polynomial",2,1,0.4,"AICc","avg","min",1
100,"rbf",2,1,0.4,"AICc","avg","min",1
100,"polynomial",3,1.5,0.4,"AICc","avg","min",1
100,"rbf",3,1.5,0.4,"AICc","avg","min",1
100,"polynomial",1,0.5,0.5,"AICc","avg","min",1
100,"rbf",1,0.5,0.5,"AICc","avg","min",1
100,"polynomial",2,1,0.5,"AICc","avg","min",1
100,"rbf",2,1,0.5,"AICc","avg","min",1
100,"polynomial",3,1.5,0.5,"AICc","avg","min",1
100,"rbf",3,1.5,0.5,"AICc","avg","min",1
100,"polynomial",1,0.5,0,"GCVc","avg","min",1
100,"rbf",1,0.5,0,"GCVc","avg","min",1
100,"polynomial",2,1,0,"GCVc","avg","min",1
100,"rbf",2,1,0,"GCVc","avg","min",1
100,"polynomial",3,1.5,0,"GCVc","avg","min",1
100,"rbf",3,1.5,0,"GCVc","avg","min",1
100,"polynomial",1,0.5,0.05,"GCVc","avg","min",1
100,"rbf",1,0.5,0.05,"GCVc","avg","min",1
100,"polynomial",2,1,0.05,"GCVc","avg","min",1
100,"rbf",2,1,0.05,"GCVc","avg","min",1
100,"polynomial",3,1.5,0.05,"GCVc","avg","min",1
100,"rbf",3,1.5,0.05,"GCVc","avg","min",1
100,"polynomial",1,0.5,0.1,"GCVc","avg","min",1
100,"rbf",1,0.5,0.1,"GCVc","avg","min",1
100,"polynomial",2,1,0.1,"GCVc","avg","min",1
100,"rbf",2,1,0.1,"GCVc","avg","min",1
100,"polynomial",3,1.5,0.1,"GCVc","avg","min",1
100,"rbf",3,1.5,0.1,"GCVc","avg","min",1
100,"polynomial",1,0.5,0.15,"GCVc","avg","min",1
100,"rbf",1,0.5,0.15,"GCVc","avg","min",1
100,"polynomial",2,1,0.15,"GCVc","avg","min",1
100,"rbf",2,1,0.15,"GCVc","avg","min",1
100,"polynomial",3,1.5,0.15,"GCVc","avg","min",1
100,"rbf",3,1.5,0.15,"GCVc","avg","min",1
100,"polynomial",1,0.5,0.2,"GCVc","avg","min",1
100,"rbf",1,0.5,0.2,"GCVc","avg","min",1
100,"polynomial",2,1,0.2,"GCVc","avg","min",1
100,"rbf",2,1,0.2,"GCVc","avg","min",1
100,"polynomial",3,1.5,0.2,"GCVc","avg","min",1
100,"rbf",3,1.5,0.2,"GCVc","avg","min",1
100,"polynomial",1,0.5,0.25,"GCVc","avg","min",1
100,"rbf",1,0.5,0.25,"GCVc","avg","min",1
100,"polynomial",2,1,0.25,"GCVc","avg","min",1
100,"rbf",2,1,0.25,"GCVc","avg","min",1
100,"polynomial",3,1.5,0.25,"GCVc","avg","min",1
100,"rbf",3,1.5,0.25,"GCVc","avg","min",1
100,"polynomial",1,0.5,0.3,"GCVc","avg","min",1
100,"rbf",1,0.5,0.3,"GCVc","avg","min",1
100,"polynomial",2,1,0.3,"GCVc","avg","min",1
100,"rbf",2,1,0.3,"GCVc","avg","min",1
100,"polynomial",3,1.5,0.3,"GCVc","avg","min",1
100,"rbf",3,1.5,0.3,"GCVc","avg","min",1
100,"polynomial",1,0.5,0.4,"GCVc","avg","min",1
100,"rbf",1,0.5,0.4,"GCVc","avg","min",1
100,"polynomial",2,1,0.4,"GCVc","avg","min",1
100,"rbf",2,1,0.4,"GCVc","avg","min",1
100,"polynomial",3,1.5,0.4,"GCVc","avg","min",1
100,"rbf",3,1.5,0.4,"GCVc","avg","min",1
100,"polynomial",1,0.5,0.5,"GCVc","avg","min",1
100,"rbf",1,0.5,0.5,"GCVc","avg","min",1
100,"polynomial",2,1,0.5,"GCVc","avg","min",1
100,"rbf",2,1,0.5,"GCVc","avg","min",1
100,"polynomial",3,1.5,0.5,"GCVc","avg","min",1
100,"rbf",3,1.5,0.5,"GCVc","avg","min",1
100,"polynomial",1,0.5,0,"gmpml","avg","min",1
100,"rbf",1,0.5,0,"gmpml","avg","min",1
100,"polynomial",2,1,0,"gmpml","avg","min",1
100,"rbf",2,1,0,"gmpml","avg","min",1
100,"polynomial",3,1.5,0,"gmpml","avg","min",1
100,"rbf",3,1.5,0,"gmpml","avg","min",1
100,"polynomial",1,0.5,0.05,"gmpml","avg","min",1
100,"rbf",1,0.5,0.05,"gmpml","avg","min",1
100,"polynomial",2,1,0.05,"gmpml","avg","min",1
100,"rbf",2,1,0.05,"gmpml","avg","min",1
100,"polynomial",3,1.5,0.05,"gmpml","avg","min",1
100,"rbf",3,1.5,0.05,"gmpml","avg","min",1
100,"polynomial",1,0.5,0.1,"gmpml","avg","min",1
100,"rbf",1,0.5,0.1,"gmpml","avg","min",1
100,"polynomial",2,1,0.1,"gmpml","avg","min",1
100,"rbf",2,1,0.1,"gmpml","avg","min",1
100,"polynomial",3,1.5,0.1,"gmpml","avg","min",1
100,"rbf",3,1.5,0.1,"gmpml","avg","min",1
100,"polynomial",1,0.5,0.15,"gmpml","avg","min",1
100,"rbf",1,0.5,0.15,"gmpml","avg","min",1
100,"polynomial",2,1,0.15,"gmpml","avg","min",1
100,"rbf",2,1,0.15,"gmpml","avg","min",1
100,"polynomial",3,1.5,0.15,"gmpml","avg","min",1
100,"rbf",3,1.5,0.15,"gmpml","avg","min",1
100,"polynomial",1,0.5,0.2,"gmpml","avg","min",1
100,"rbf",1,0.5,0.2,"gmpml","avg","min",1
100,"polynomial",2,1,0.2,"gmpml","avg","min",1
100,"rbf",2,1,0.2,"gmpml","avg","min",1
100,"polynomial",3,1.5,0.2,"gmpml","avg","min",1
100,"rbf",3,1.5,0.2,"gmpml","avg","min",1
100,"polynomial",1,0.5,0.25,"gmpml","avg","min",1
100,"rbf",1,0.5,0.25,"gmpml","avg","min",1
100,"polynomial",2,1,0.25,"gmpml","avg","min",1
100,"rbf",2,1,0.25,"gmpml","avg","min",1
100,"polynomial",3,1.5,0.25,"gmpml","avg","min",1
100,"rbf",3,1.5,0.25,"gmpml","avg","min",1
100,"polynomial",1,0.5,0.3,"gmpml","avg","min",1
100,"rbf",1,0.5,0.3,"gmpml","avg","min",1
100,"polynomial",2,1,0.3,"gmpml","avg","min",1
100,"rbf",2,1,0.3,"gmpml","avg","min",1
100,"polynomial",3,1.5,0.3,"gmpml","avg","min",1
100,"rbf",3,1.5,0.3,"gmpml","avg","min",1
100,"polynomial",1,0.5,0.4,"gmpml","avg","min",1
100,"rbf",1,0.5,0.4,"gmpml","avg","min",1
100,"polynomial",2,1,0.4,"gmpml","avg","min",1
100,"rbf",2,1,0.4,"gmpml","avg","min",1
100,"polynomial",3,1.5,0.4,"gmpml","avg","min",1
100,"rbf",3,1.5,0.4,"gmpml","avg","min",1
100,"polynomial",1,0.5,0.5,"gmpml","avg","min",1
100,"rbf",1,0.5,0.5,"gmpml","avg","min",1
100,"polynomial",2,1,0.5,"gmpml","avg","min",1
100,"rbf",2,1,0.5,"gmpml","avg","min",1
100,"polynomial",3,1.5,0.5,"gmpml","avg","min",1
100,"rbf",3,1.5,0.5,"gmpml","avg","min",1
100,"polynomial",1,0.5,0,"loocv","avg","min",1
100,"rbf",1,0.5,0,"loocv","avg","min",1
100,"polynomial",2,1,0,"loocv","avg","min",1
100,"rbf",2,1,0,"loocv","avg","min",1
100,"polynomial",3,1.5,0,"loocv","avg","min",1
100,"rbf",3,1.5,0,"loocv","avg","min",1
100,"polynomial",1,0.5,0.05,"loocv","avg","min",1
100,"rbf",1,0.5,0.05,"loocv","avg","min",1
100,"polynomial",2,1,0.05,"loocv","avg","min",1
100,"rbf",2,1,0.05,"loocv","avg","min",1
100,"polynomial",3,1.5,0.05,"loocv","avg","min",1
100,"rbf",3,1.5,0.05,"loocv","avg","min",1
100,"polynomial",1,0.5,0.1,"loocv","avg","min",1
100,"rbf",1,0.5,0.1,"loocv","avg","min",1
100,"polynomial",2,1,0.1,"loocv","avg","min",1
100,"rbf",2,1,0.1,"loocv","avg","min",1
100,"polynomial",3,1.5,0.1,"loocv","avg","min",1
100,"rbf",3,1.5,0.1,"loocv","avg","min",1
100,"polynomial",1,0.5,0.15,"loocv","avg","min",1
100,"rbf",1,0.5,0.15,"loocv","avg","min",1
100,"polynomial",2,1,0.15,"loocv","avg","min",1
100,"rbf",2,1,0.15,"loocv","avg","min",1
100,"polynomial",3,1.5,0.15,"loocv","avg","min",1
100,"rbf",3,1.5,0.15,"loocv","avg","min",1
100,"polynomial",1,0.5,0.2,"loocv","avg","min",1
100,"rbf",1,0.5,0.2,"loocv","avg","min",1
100,"polynomial",2,1,0.2,"loocv","avg","min",1
100,"rbf",2,1,0.2,"loocv","avg","min",1
100,"polynomial",3,1.5,0.2,"loocv","avg","min",1
100,"rbf",3,1.5,0.2,"loocv","avg","min",1
100,"polynomial",1,0.5,0.25,"loocv","avg","min",1
100,"rbf",1,0.5,0.25,"loocv","avg","min",1
100,"polynomial",2,1,0.25,"loocv","avg","min",1
100,"rbf",2,1,0.25,"loocv","avg","min",1
100,"polynomial",3,1.5,0.25,"loocv","avg","min",1
100,"rbf",3,1.5,0.25,"loocv","avg","min",1
100,"polynomial",1,0.5,0.3,"loocv","avg","min",1
100,"rbf",1,0.5,0.3,"loocv","avg","min",1
100,"polynomial",2,1,0.3,"loocv","avg","min",1
100,"rbf",2,1,0.3,"loocv","avg","min",1
100,"polynomial",3,1.5,0.3,"loocv","avg","min",1
100,"rbf",3,1.5,0.3,"loocv","avg","min",1
100,"polynomial",1,0.5,0.4,"loocv","avg","min",1
100,"rbf",1,0.5,0.4,"loocv","avg","min",1
100,"polynomial",2,1,0.4,"loocv","avg","min",1
100,"rbf",2,1,0.4,"loocv","avg","min",1
100,"polynomial",3,1.5,0.4,"loocv","avg","min",1
100,"rbf",3,1.5,0.4,"loocv","avg","min",1
100,"polynomial",1,0.5,0.5,"loocv","avg","min",1
100,"rbf",1,0.5,0.5,"loocv","avg","min",1
100,"polynomial",2,1,0.5,"loocv","avg","min",1
100,"rbf",2,1,0.5,"loocv","avg","min",1
100,"polynomial",3,1.5,0.5,"loocv","avg","min",1
100,"rbf",3,1.5,0.5,"loocv","avg","min",1
100,"polynomial",1,0.5,0,"AIC","avg","min",2
100,"rbf",1,0.5,0,"AIC","avg","min",2
100,"polynomial",2,1,0,"AIC","avg","min",2
100,"rbf",2,1,0,"AIC","avg","min",2
100,"polynomial",3,1.5,0,"AIC","avg","min",2
100,"rbf",3,1.5,0,"AIC","avg","min",2
100,"polynomial",1,0.5,0.05,"AIC","avg","min",2
100,"rbf",1,0.5,0.05,"AIC","avg","min",2
100,"polynomial",2,1,0.05,"AIC","avg","min",2
100,"rbf",2,1,0.05,"AIC","avg","min",2
100,"polynomial",3,1.5,0.05,"AIC","avg","min",2
100,"rbf",3,1.5,0.05,"AIC","avg","min",2
100,"polynomial",1,0.5,0.1,"AIC","avg","min",2
100,"rbf",1,0.5,0.1,"AIC","avg","min",2
100,"polynomial",2,1,0.1,"AIC","avg","min",2
100,"rbf",2,1,0.1,"AIC","avg","min",2
100,"polynomial",3,1.5,0.1,"AIC","avg","min",2
100,"rbf",3,1.5,0.1,"AIC","avg","min",2
100,"polynomial",1,0.5,0.15,"AIC","avg","min",2
100,"rbf",1,0.5,0.15,"AIC","avg","min",2
100,"polynomial",2,1,0.15,"AIC","avg","min",2
100,"rbf",2,1,0.15,"AIC","avg","min",2
100,"polynomial",3,1.5,0.15,"AIC","avg","min",2
100,"rbf",3,1.5,0.15,"AIC","avg","min",2
100,"polynomial",1,0.5,0.2,"AIC","avg","min",2
100,"rbf",1,0.5,0.2,"AIC","avg","min",2
100,"polynomial",2,1,0.2,"AIC","avg","min",2
100,"rbf",2,1,0.2,"AIC","avg","min",2
100,"polynomial",3,1.5,0.2,"AIC","avg","min",2
100,"rbf",3,1.5,0.2,"AIC","avg","min",2
100,"polynomial",1,0.5,0.25,"AIC","avg","min",2
100,"rbf",1,0.5,0.25,"AIC","avg","min",2
100,"polynomial",2,1,0.25,"AIC","avg","min",2
100,"rbf",2,1,0.25,"AIC","avg","min",2
100,"polynomial",3,1.5,0.25,"AIC","avg","min",2
100,"rbf",3,1.5,0.25,"AIC","avg","min",2
100,"polynomial",1,0.5,0.3,"AIC","avg","min",2
100,"rbf",1,0.5,0.3,"AIC","avg","min",2
100,"polynomial",2,1,0.3,"AIC","avg","min",2
100,"rbf",2,1,0.3,"AIC","avg","min",2
100,"polynomial",3,1.5,0.3,"AIC","avg","min",2
100,"rbf",3,1.5,0.3,"AIC","avg","min",2
100,"polynomial",1,0.5,0.4,"AIC","avg","min",2
100,"rbf",1,0.5,0.4,"AIC","avg","min",2
100,"polynomial",2,1,0.4,"AIC","avg","min",2
100,"rbf",2,1,0.4,"AIC","avg","min",2
100,"polynomial",3,1.5,0.4,"AIC","avg","min",2
100,"rbf",3,1.5,0.4,"AIC","avg","min",2
100,"polynomial",1,0.5,0.5,"AIC","avg","min",2
100,"rbf",1,0.5,0.5,"AIC","avg","min",2
100,"polynomial",2,1,0.5,"AIC","avg","min",2
100,"rbf",2,1,0.5,"AIC","avg","min",2
100,"polynomial",3,1.5,0.5,"AIC","avg","min",2
100,"rbf",3,1.5,0.5,"AIC","avg","min",2
100,"polynomial",1,0.5,0,"BIC","avg","min",2
100,"rbf",1,0.5,0,"BIC","avg","min",2
100,"polynomial",2,1,0,"BIC","avg","min",2
100,"rbf",2,1,0,"BIC","avg","min",2
100,"polynomial",3,1.5,0,"BIC","avg","min",2
100,"rbf",3,1.5,0,"BIC","avg","min",2
100,"polynomial",1,0.5,0.05,"BIC","avg","min",2
100,"rbf",1,0.5,0.05,"BIC","avg","min",2
100,"polynomial",2,1,0.05,"BIC","avg","min",2
100,"rbf",2,1,0.05,"BIC","avg","min",2
100,"polynomial",3,1.5,0.05,"BIC","avg","min",2
100,"rbf",3,1.5,0.05,"BIC","avg","min",2
100,"polynomial",1,0.5,0.1,"BIC","avg","min",2
100,"rbf",1,0.5,0.1,"BIC","avg","min",2
100,"polynomial",2,1,0.1,"BIC","avg","min",2
100,"rbf",2,1,0.1,"BIC","avg","min",2
100,"polynomial",3,1.5,0.1,"BIC","avg","min",2
100,"rbf",3,1.5,0.1,"BIC","avg","min",2
100,"polynomial",1,0.5,0.15,"BIC","avg","min",2
100,"rbf",1,0.5,0.15,"BIC","avg","min",2
100,"polynomial",2,1,0.15,"BIC","avg","min",2
100,"rbf",2,1,0.15,"BIC","avg","min",2
100,"polynomial",3,1.5,0.15,"BIC","avg","min",2
100,"rbf",3,1.5,0.15,"BIC","avg","min",2
100,"polynomial",1,0.5,0.2,"BIC","avg","min",2
100,"rbf",1,0.5,0.2,"BIC","avg","min",2
100,"polynomial",2,1,0.2,"BIC","avg","min",2
100,"rbf",2,1,0.2,"BIC","avg","min",2
100,"polynomial",3,1.5,0.2,"BIC","avg","min",2
100,"rbf",3,1.5,0.2,"BIC","avg","min",2
100,"polynomial",1,0.5,0.25,"BIC","avg","min",2
100,"rbf",1,0.5,0.25,"BIC","avg","min",2
100,"polynomial",2,1,0.25,"BIC","avg","min",2
100,"rbf",2,1,0.25,"BIC","avg","min",2
100,"polynomial",3,1.5,0.25,"BIC","avg","min",2
100,"rbf",3,1.5,0.25,"BIC","avg","min",2
100,"polynomial",1,0.5,0.3,"BIC","avg","min",2
100,"rbf",1,0.5,0.3,"BIC","avg","min",2
100,"polynomial",2,1,0.3,"BIC","avg","min",2
100,"rbf",2,1,0.3,"BIC","avg","min",2
100,"polynomial",3,1.5,0.3,"BIC","avg","min",2
100,"rbf",3,1.5,0.3,"BIC","avg","min",2
100,"polynomial",1,0.5,0.4,"BIC","avg","min",2
100,"rbf",1,0.5,0.4,"BIC","avg","min",2
100,"polynomial",2,1,0.4,"BIC","avg","min",2
100,"rbf",2,1,0.4,"BIC","avg","min",2
100,"polynomial",3,1.5,0.4,"BIC","avg","min",2
100,"rbf",3,1.5,0.4,"BIC","avg","min",2
100,"polynomial",1,0.5,0.5,"BIC","avg","min",2
100,"rbf",1,0.5,0.5,"BIC","avg","min",2
100,"polynomial",2,1,0.5,"BIC","avg","min",2
100,"rbf",2,1,0.5,"BIC","avg","min",2
